group,trial,projection_seed,label,text,entity_type,entity,first_checkpoint,last_checkpoint,appearances,possible_stages_from_birth,survival_fraction,longest_consecutive_stages,survived_to_final,continuous_to_final,category
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,258,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,131,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,15,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,529,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,19,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,277,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,407,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,153,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,538,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,411,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,545,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,42,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,428,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,305,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,444,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,195,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,451,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,453,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,70,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,200,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,203,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,460,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,78,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,84,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,215,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,352,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,100,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,486,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,492,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,node,365,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[15, 451]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[131, 305]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[70, 460]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[258, 428]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[84, 492]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[19, 100]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[200, 453]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[42, 529]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[70, 203]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[15, 352]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[215, 258]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[407, 486]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[453, 538]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[153, 411]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[277, 492]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[444, 486]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[305, 365]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[100, 545]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[153, 258]",0,10,4,6,0.66666667,4,0,0,一時経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[84, 277]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[153, 215]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[42, 195]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,3,20263831,無関係文,犬は公園を走っている,edge,"[492, 529]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,515,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,516,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,520,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,521,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,22,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,536,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,285,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,288,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,292,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,551,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,56,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,314,1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,66,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,75,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,587,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,87,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,94,1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,355,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,364,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,109,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,136,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,144,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,148,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,404,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,405,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,413,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,424,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,191,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,192,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,206,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,467,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,218,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,476,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,477,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,478,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,480,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,489,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,496,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,245,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,250,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,node,251,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[22, 536]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[288, 424]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[22, 66]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[218, 496]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[413, 476]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[136, 521]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[496, 516]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[467, 477]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[292, 515]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[480, 520]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[87, 424]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[218, 364]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[405, 587]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[478, 516]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[109, 515]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[477, 587]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[75, 245]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[405, 489]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[192, 476]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[191, 520]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[136, 489]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[109, 292]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[192, 314]",1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[404, 551]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[94, 413]",1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[148, 536]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[191, 480]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[144, 148]",10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[250, 404]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[251, 314]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[87, 480]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[245, 285]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,学習文,今日は晴れて気持ちいい,edge,"[144, 355]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,516,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,520,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,521,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,522,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,292,0,5,3,6,0.5,3,0,0,一時経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,550,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,298,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,51,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,314,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,316,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,64,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,320,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,323,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,327,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,587,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,79,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,87,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,94,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,364,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,369,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,136,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,405,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,409,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,413,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,167,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,424,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,431,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,191,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,192,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,193,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,448,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,196,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,467,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,218,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,476,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,477,5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,478,1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,480,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,233,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,489,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,236,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,496,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,node,251,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[327, 522]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[369, 409]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[320, 364]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[193, 323]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[218, 496]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[413, 476]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[87, 480]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[136, 521]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[496, 516]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[167, 478]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[193, 292]",0,5,3,6,0.5,3,0,0,一時経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[467, 477]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[79, 316]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[316, 323]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[480, 520]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[87, 424]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[218, 364]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[64, 196]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[405, 587]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[478, 516]",1,50,5,5,1.0,5,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[477, 587]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[405, 489]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[233, 236]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[192, 476]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[191, 520]",50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[136, 489]",5,50,4,4,1.0,4,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[192, 314]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[94, 413]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[236, 448]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[369, 550]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[327, 431]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[251, 314]",20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,類似文,今日の天気は最高だ,edge,"[64, 298]",0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,131,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,516,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,136,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,521,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,141,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,143,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,405,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,160,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,545,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,423,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,167,50,50,1,1,1.0,1,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,560,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,572,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,320,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,580,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,201,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,74,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,330,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,587,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,78,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,467,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,343,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,218,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,349,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,477,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,478,20,50,2,2,1.0,2,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,489,10,50,3,3,1.0,3,1,1,定着した成長経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,235,0,10,4,6,0.66666667,4,0,0,一時経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,364,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,366,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,496,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,113,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,241,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,374,0,50,6,6,1.0,6,1,1,中核経路
異なる射影,4,20264840,無関係文,犬は公園を走っている,node,379,0,50,6,6,1.0,6,1,1,中核経路
